stock_code,post_id,title,author,date,reads,replies,sector,stock_name
300229,1757659033,八板的情绪标的，规避异动后，今天再次封板，软件板块重新回归，这会拓尔思主要是没量,牛的很666,08-12 10:01,178,5,AI Agent,拓尔思
300229,1757725855,今天拓尔思别去买哦，虽然软件板块向上。但是大资金没有动，其他软件股是游资在操作。,牛的很666,08-12 10:38,113,1,AI Agent,拓尔思
300229,1757712720,最近买拓尔思成做T高手了，拉高我就卖,俏丽的欧阳思源,08-12 10:30,65,4,AI Agent,拓尔思
300229,1757553756,拓尔思：融资净偿还31.67万元，融资余额9.59亿元,拓尔思资讯,08-12 09:02,94,1,AI Agent,拓尔思
300229,1757477123,$拓尔思(SZ300229)$,利好银行丶,08-11 07:37,97,1,AI Agent,拓尔思
300229,1756973007,拓尔思：融资净偿还122.37万元，融资余额9.59亿元,拓尔思资讯,08-11 09:03,79,0,AI Agent,拓尔思
300229,1756940297,$拓尔思(SZ300229)$,学业的皇清,08-11 12:32,375,2,AI Agent,拓尔思
300229,1754242186,拓尔思唯一对标palantir,学业的皇清,08-04 10:01,943,27,AI Agent,拓尔思
300229,1756723121,只要拓尔思震荡跌几天，负面情绪就来了。从融资盘周五依然在减少来看，这里应该也快选,牛的很666,08-10 02:07,259,2,AI Agent,拓尔思
300229,1756826350,在拓尔思上不需要格局赚钱跑了才是王道,专割傻韭菜,08-10 03:59,39,0,AI Agent,拓尔思
300229,1755817933,去年八月的老庄回来了，回想去年，拓尔思最爱低开下杀，突然拉升或者高开下杀后午盘突,牛的很666,08-07 10:58,443,6,AI Agent,拓尔思
300229,1756233865,中国版Palantir----拓尔思,股友0i0w697190,08-08 12:11,1754,6,AI Agent,拓尔思
300229,1756182415,拓尔思唯一对标，Ai应用主线已确定，前面洗盘，要加速了,学业的皇清,08-07 10:35,520,6,AI Agent,拓尔思
300229,1756225307,中国版Palantir----拓尔思,股友0i0w697190,08-08 10:18,1253,0,AI Agent,拓尔思
300229,1755552941,深度调研｜FDE前沿部署商业模式落地，拆解拓尔思AI现场化商业逻辑,学业的皇清,08-07 12:13,873,6,AI Agent,拓尔思
300229,1755889557,$拓尔思(SZ300229)$,学业的皇清,08-07 12:33,247,0,AI Agent,拓尔思
300229,1755584445,拓尔思：融资净偿还2434.43万元，融资余额9.79亿元,拓尔思资讯,08-07 08:53,112,0,AI Agent,拓尔思
300229,1755481944,$拓尔思(SZ300229)$,心平气禾,08-06 05:53,1367,3,AI Agent,拓尔思
300229,1755465374,工信部即将出台人工智能+软件行动方案吗？,股友03865m5l33,08-06 04:49,144,2,AI Agent,拓尔思
300229,1755465205,工信部即将出台人工智能+软件行动方案,股友03865m5l33,08-06 04:48,78,0,AI Agent,拓尔思
300229,1755366697,相关研究机构表示，AI基础设施领域，复杂Agent技术正推动数据库、数据治理、可,操盘必读,08-06 02:16,322,0,AI Agent,拓尔思
300229,1755040226,国内AI公司有哪些？以下AI应用领域：知识图谱、票据OCR、文档、政务、NLP等,星际航舟,08-06 09:46,237,1,AI Agent,拓尔思
300229,1754973346,拓尔思：融资净买入2827.32万元，融资余额10.03亿元,拓尔思资讯,08-06 09:16,89,0,AI Agent,拓尔思
300229,1754428947,ai应用板块今天换了一批公司上涨，昨天大涨的今天休息，从拓尔思昨天融资盘来看，最,牛的很666,08-05 09:58,556,5,AI Agent,拓尔思
300229,1754687724,说拓尔思出水芙蓉那个呢！让人重仓的那个呢。出来溜溜啊！啥都不懂还教人炒股，,股友559KC99965,08-05 01:47,137,4,AI Agent,拓尔思
300229,1754579275,跟屁虫，普联软件涨才能带动拓尔思？,恭喜发财好运来8,08-05 11:26,57,0,AI Agent,拓尔思
300229,1754453503,【研发实力】拓尔思研发费率18.81%列行业第三，投入与产出怎么看？,黄不疑,08-05 10:09,144,0,AI Agent,拓尔思
300229,1754357961,逢低关注的拓尔思，近一周底部反弹上涨,江南股市书生,08-05 09:32,79,0,AI Agent,拓尔思
300229,1754324467,拓尔思：融资净偿还5986.48万元，融资余额9.75亿元,拓尔思资讯,08-05 09:09,86,0,AI Agent,拓尔思
300229,1754289083,拓尔思（300229）｜A股头号中国版Palantir，行情联动中军1.技术同源,金刚经法旨,08-05 05:36,876,4,AI Agent,拓尔思
300229,1754295163,中国版palantir----拓尔思,股友0i0w697190,08-05 06:39,904,0,AI Agent,拓尔思
300229,1754293053,一、核心摘要拓尔思是国内中文全文检索技术开创者，深耕语义智能三十余年，以数据+智,金刚经法旨,08-05 06:11,202,0,AI Agent,拓尔思
300229,1754268698,$拓尔思(SZ300229)$,n1341138181496289182,08-04 11:54,32,0,AI Agent,拓尔思
300229,1754245828,$拓尔思(SZ300229)$,红领金哈哈哈,08-04 10:12,36,0,AI Agent,拓尔思
300229,1754115745,今天仙人指路，日日涨不停，8月中旬冲25，拓尔思加油！,兔子涨高高,08-04 02:47,250,5,AI Agent,拓尔思
300229,1754085766,老师们：拓尔思今天去留还是走？,清丽的夔岚,08-04 02:22,276,10,AI Agent,拓尔思
300229,1754044595,在ai应用领域，值得买盈利能力比拓尔思强多了。而拓尔思却被大资金看上，值得买还会,辉哥哥实盘GOOD,08-04 01:50,418,1,AI Agent,拓尔思
300229,1754077185,多家头部券商（中泰、摩根士丹利、高盛）研报统一定性拓尔思为A股唯一深度对标Pal,金刚经法旨,08-04 02:16,337,0,AI Agent,拓尔思
300229,1754070682,拓天AI平台对标PalantirAIP智能体底座，私有化部署架构对标Apollo,金刚经法旨,08-04 02:11,45,0,AI Agent,拓尔思
300229,1754069294,Palantir每一轮业绩超预期、股价大涨、地缘冲突催化军工AI行情时，拓尔思都,金刚经法旨,08-04 02:10,115,0,AI Agent,拓尔思
300229,1754054424,和每日互动(300766)都属于小红书概念下的数据技术服务，不过拓尔思的市场热度评分明显更高。,深渊巨蟒,08-04 01:58,314,0,AI Agent,拓尔思
300229,1753968120,100本挑战一年十倍（第29天）今日：今日：$科大智能$今日：浮亏3.6拓尔思A,短线一手哥,08-04 12:06,681,1,AI Agent,拓尔思
300229,1753956840,前期同时涨停板的ai智能体板块股票300608思特奇概念:远程办公、数据中心、东,抱利来4846,08-04 11:33,106,0,AI Agent,拓尔思
300229,1753728214,拓尔思：融资净买入147.63万元，融资余额10.35亿元,拓尔思资讯,08-04 09:01,86,0,AI Agent,拓尔思
300229,1753300817,拓尔思进了吗？,股友9331063U2Q,08-03 10:34,37,0,AI Agent,拓尔思
300229,1753041136,中国版Palantir！拓尔思打造国产全域数据“军事大脑”,学业的皇清,08-02 02:42,971,3,AI Agent,拓尔思
300229,1753000853,300229最新消息,我是小白008,08-01 12:12,1640,10,AI Agent,拓尔思
300229,1752385390,是一个好事，虽然今天硬件大反弹，拓尔思没有跟随防守板块去下跌，依然是稳步放量向上,牛的很666,07-31 09:40,598,10,AI Agent,拓尔思
300229,1752967116,拓尔思的“词元”账本：如何计量与变现,拓尔思资讯,08-01 02:45,2486,12,AI Agent,拓尔思
300229,1752596601,$拓尔思(SZ300229)$,岁岁的归璟,07-31 11:23,225,2,AI Agent,拓尔思
300229,1752725006,拓尔思拓天链智能体平台入选《2026爱分析·Data+AI厂商全景报告》,拓尔思,07-31 02:08,459,2,AI Agent,拓尔思
300229,1752709560,但总买的拓尔思,芯芯国际,07-31 01:57,41,0,AI Agent,拓尔思
300229,1752644469,人工智能龙头，底部雄起,恭喜成金de张三丰,07-31 01:06,43,0,AI Agent,拓尔思
300229,1752500933,大道同途：拓尔思动态本体平台与本体智能标准的产业共振,拓尔思,07-31 10:26,285,2,AI Agent,拓尔思
300229,1752602082,拓尔思今年最高点已现,齐心合力地小旋风,07-31 11:27,104,4,AI Agent,拓尔思
300229,1752322500,拓尔思：融资净买入285.44万元，融资余额10.37亿元,拓尔思资讯,07-31 09:11,73,0,AI Agent,拓尔思
300229,1751907251,$拓尔思(SZ300229)$,好好的飞,07-30 12:59,317,1,AI Agent,拓尔思
300229,1750346521,开仓拓尔思国安,才情卓绝的潘泰成,07-28 09:48,209,7,AI Agent,拓尔思
300229,1751565058,拓尔思：融资净偿还317.02万元，融资余额10.34亿元,拓尔思资讯,07-30 09:14,98,0,AI Agent,拓尔思
300229,1751094241,IMLIP 2026 | 拓尔思AI同传质量评测平台：以汉语为“尺”，重新定义AI同传评测,拓尔思,07-29 10:30,357,9,AI Agent,拓尔思
300229,1750911770,拓尔思：融资净偿还537.65万元，融资余额10.38亿元,拓尔思资讯,07-29 09:09,86,0,AI Agent,拓尔思
300229,1750124944,300229拓尔思底部出现对子，反包周五阴线，能否真正出现反转？,ZS离心,07-27 04:07,285,7,AI Agent,拓尔思
300229,1750266049,拓尔思：融资净买入78.33万元，融资余额10.43亿元,拓尔思资讯,07-28 09:00,108,0,AI Agent,拓尔思
300229,1749964703,拓尔思太不给力了，不会st吧,股友701189Yt08,07-27 01:18,39,0,AI Agent,拓尔思
300229,1749704919,最近量化被规范后，看看拓尔思的弹性，没了量化有时候做的t的空间会缩小，有货的别做,牛的很666,07-27 09:35,236,4,AI Agent,拓尔思
300229,1749513033,$拓尔思(SZ300229)$,股友rzULii,07-25 10:13,44,0,AI Agent,拓尔思
300229,1749221044,在大模型Al智能飞速发展的今天，招尔思彻底轮为无用之物，还有收吗？你问问公司,财发888888,07-24 02:44,207,4,AI Agent,拓尔思
300229,1732337708,拓尔思退市警报已经拉响！公司证券部直言投资有风险！,亿万诺夫司机,06-25 12:08,2294,37,AI Agent,拓尔思
300229,1748793529,拓尔思：融资净偿还1395.56万元，融资余额10.52亿元,拓尔思资讯,07-24 09:15,96,0,AI Agent,拓尔思
300229,1748691178,北京：今年上半年人工智能领域融资规模超950亿元,智谱资讯,07-23 07:51,1931,3,AI Agent,拓尔思
300229,1748706360,嗯，这个时候的拓尔思有性价比了，感觉可以重仓干了,迅捷的苗古力娜扎,07-23 08:59,99,3,AI Agent,拓尔思
300229,1748681978,北京发展ai智能体，拓尔思直接被点名，明天不涨停，只能说明就是个文件而已,性月恒明2025,07-23 07:08,374,5,AI Agent,拓尔思
300229,1748685799,明天再不拉大阳等待何时，正宗的词元经济龙头300229,沃尔玛,07-23 07:26,230,0,AI Agent,拓尔思
300229,1748680938,$拓尔思(SZ300229)$,顺境逆境永无止境,07-23 07:03,182,0,AI Agent,拓尔思
300229,1748648206,$拓尔思(SZ300229)$,温柔敦厚的青竹3,07-23 04:49,304,2,AI Agent,拓尔思
300229,1747564230,WAIC 2026 收官|拓尔思用“专业办事”交出落地答卷,拓尔思,07-22 09:44,516,7,AI Agent,拓尔思
300229,1748607222,$拓尔思(SZ300229)$,NIU7冲天,07-23 03:04,44,0,AI Agent,拓尔思
300229,1748183976,3.2由于美伊战争，拓尔思从23这个箱体顶部跌到18，5月20日之前，都是在18,牛的很666,07-23 09:31,603,9,AI Agent,拓尔思
300229,1748119135,拓尔思：屠文斌、施玉庆和屠施恩三人合计持有20058100股，合计持股比例约为2,操盘必读,07-23 01:48,721,2,AI Agent,拓尔思
300229,1748159617,拓尔思：融资净偿还2512.45万元，融资余额10.66亿元,拓尔思资讯,07-23 09:16,94,0,AI Agent,拓尔思
300229,1748070629,距离中报还有约5周，这段时间大概率就是磨。真正决定拓尔思下半年命运的，不是今天的,包稀已成历史1768,07-22 08:34,354,8,AI Agent,拓尔思
300229,1748111092,$拓尔思(SZ300229)$,岁岁的归璟,07-22 11:46,351,0,AI Agent,拓尔思
300229,1747742830,两个问他，一是业绩是否恶化，还是环比有缓解？二是被套游资到底走没有，以前拓尔思回,牛的很666,07-22 11:12,483,11,AI Agent,拓尔思
300229,1747675891,遇到拓尔思真狗,紫气东来向阳而生,07-22 10:33,41,0,AI Agent,拓尔思
300229,1747494604,拓尔思：融资净偿还3345.8万元，融资余额10.91亿元,拓尔思资讯,07-22 08:56,166,2,AI Agent,拓尔思
300229,1747572570,垃圾拓尔思,逐日的巫波,07-22 09:47,29,0,AI Agent,拓尔思
300229,1746658296,在大a辛苦了四年挣得钱，在拓尔思三个月亏光了不说还倒贴钱,讲究之紫罗兰,07-20 09:44,135,6,AI Agent,拓尔思
300229,1746738033,拓尔思：融资净偿还5950.79万元，融资余额11.25亿元,拓尔思资讯,07-21 09:14,163,1,AI Agent,拓尔思
300229,1747040436,还是半年报压制很明显。你们看看科技龙头股的融资盘才12亿，拓尔思都有11亿融资盘,牛的很666,07-21 11:07,238,3,AI Agent,拓尔思
300229,1746201611,WAIC 2026开幕直击｜拓尔思开启AI实干新范式,拓尔思,07-20 11:05,643,6,AI Agent,拓尔思
300229,1741828087,拓尔思（300229）：中标中国社会科学院图书馆采购项目，中标金额为100.00万元,同壁财经,07-10 07:47,4971,7,AI Agent,拓尔思
300229,1746505256,金山办公板了，等拓尔思10块的时候我们来接盘,拓尔思钉子户,07-20 02:54,160,5,AI Agent,拓尔思
300229,1746303221,很佩服买拓尔思的人，不服不行,大V天龙董事局,07-20 01:17,85,1,AI Agent,拓尔思
300229,1745454720,今天整体放量杀，对大盘，对拓尔思都是新生，比阴跌好很多。,牛的很666,07-17 02:01,279,8,AI Agent,拓尔思
300229,1745811648,$拓尔思(SZ300229)$,巴菲特001NB,07-18 08:47,510,2,AI Agent,拓尔思
300229,1743598307,WAIC2026｜拓尔思即将亮相2026世界人工智能大会,拓尔思,07-15 09:30,1122,8,AI Agent,拓尔思
300229,1745090390,人工智能大会，也带不动他啊。,股友h9D5qw0793,07-17 10:02,43,0,AI Agent,拓尔思
300229,1744958852,拓尔思：融资净买入407.58万元，融资余额12.38亿元,拓尔思资讯,07-17 08:59,106,0,AI Agent,拓尔思
300229,1744828674,感谢拓尔思主力今天不杀之恩,晓宇980454015,07-16 05:26,116,4,AI Agent,拓尔思
300229,1744891258,明天人工智能大会有表现吗,黑夜书生,07-16 09:55,81,1,AI Agent,拓尔思
300229,1744877688,人工智能大会主力准备炒的票已经拉起了，比如中科曙光浪潮拓维不会像拓尔思在底部。不,大V天龙董事局,07-16 09:01,108,0,AI Agent,拓尔思
300229,1744680834,拓尔思完了，再也回不去了！一起跌的票都在往上拉，都在自救！唯有它拓尔思，只跌不涨,爱吃素的小怪兽,07-16 02:14,38,0,AI Agent,拓尔思
300229,1744637086,龙头轮流坐，拓尔思和汉得接力昆仑和光标！,股友6VY7965502,07-16 01:47,50,0,AI Agent,拓尔思
300229,1744278837,拓尔思：融资净买入2355.49万元，融资余额12.34亿元,拓尔思资讯,07-16 09:14,106,0,AI Agent,拓尔思
300229,1744236185,$拓尔思(SZ300229)$,巴菲特001NB,07-16 02:04,412,1,AI Agent,拓尔思
300229,1742600361,拓尔思今日已经很NB了,泼天富贵711,07-13 02:50,158,3,AI Agent,拓尔思
300229,1743787375,太垃圾，人工智能大会，也带不动他。,股友h9D5qw0793,07-15 10:48,40,0,AI Agent,拓尔思
300229,1743571548,拓尔思：融资净偿还684.92万元，融资余额12.1亿元,拓尔思资讯,07-15 09:04,153,1,AI Agent,拓尔思
300229,1743546140,今天拓尔思跌5个点起步，美股软件大崩盘，软件股慢慢退出历史舞台。,迅捷的苗古力娜扎,07-15 06:49,80,1,AI Agent,拓尔思
300229,1743524231,拓尔思现状（300229创业板，7.15无预告）1.不存在“扭亏就必须公告”的强,操盘必读,07-14 11:53,755,3,AI Agent,拓尔思
300229,1743463286,美股软件，欧洲软件全崩了，明天拓尔思要被血洗,迅捷的苗古力娜扎,07-14 07:51,247,5,AI Agent,拓尔思
300229,1743386516,$拓尔思(SZ300229)$,温柔敦厚的青竹3,07-14 03:56,563,3,AI Agent,拓尔思
300229,1743224325,太弱了，4000家翻红，拓尔思还是绿的。硬件科技反包昨天阴线，一直下跌的软件还在,牛的很666,07-14 01:32,170,4,AI Agent,拓尔思
300229,1743343271,拓尔思拖累我了，好多好股都没买，他跌凶了没心气了,紫气东来向阳而生,07-14 02:54,65,1,AI Agent,拓尔思
300229,1743313550,拓尔思，建科院，核心发展动能是什么？ 大家讨论讨论,股友1890J70Q78,07-14 02:34,78,1,AI Agent,拓尔思
300229,1743135199,估计屠氏家族减持利通电子的钱正在抄底300229,沃尔玛,07-14 11:29,68,2,AI Agent,拓尔思
300229,1743149961,去年在拓尔思身上挣了两波40%，到今天基本上还回去了，干得漂亮,否来否去,07-14 11:52,48,0,AI Agent,拓尔思
300229,1742839027,拓尔思：融资净偿还1018.81万元，融资余额12.17亿元,拓尔思资讯,07-14 09:06,130,1,AI Agent,拓尔思
300229,1742774412,拓尔思中报预增500%,学业的皇清,07-13 10:33,277,4,AI Agent,拓尔思
300229,1742691677,$拓尔思(SZ300229)$,温柔敦厚的青竹3,07-13 05:36,396,1,AI Agent,拓尔思
300229,1742678534,$拓尔思(SZ300229)$,股友1v78958Z19,07-13 04:59,34,0,AI Agent,拓尔思
300229,1742648371,$拓尔思(SZ300229)$,影流之镰,07-13 03:44,136,2,AI Agent,拓尔思
300229,1741949566,拓尔思里面的兄弟们还好么,迅捷的苗古力娜扎,07-11 07:02,66,1,AI Agent,拓尔思
300229,1741870608,$拓尔思(SZ300229)$,温柔敦厚的青竹3,07-10 11:20,425,1,AI Agent,拓尔思
300229,1741784344,【动态本体系列5】 动态本体，引领行业AI进入可信规模化时代 ——决策智能从“能用”到“好用”的产业拐点已至,拓尔思,07-10 04:55,1133,5,AI Agent,拓尔思
300229,1741463400,ai智能体爆发,抱利来4846,07-10 11:29,42,0,AI Agent,拓尔思
300229,1741123638,拓尔思我是22买的，19跑的，因为当时有人说会跌到16，被吓得，第二天就跑了，没,股友KR6rD3,07-10 02:20,455,5,AI Agent,拓尔思
300229,1741169125,拓尔思：融资净买入39.89万元，融资余额12.29亿元,拓尔思资讯,07-10 09:19,109,0,AI Agent,拓尔思
300229,1741118728,拓尔思部分具备明略科技大模型业务的核心特点,zfup,07-10 12:33,363,0,AI Agent,拓尔思
300229,1740788962,AI智能体进入产业叙事，企业软件会迎来二次定价吗？,ztquant,07-09 05:45,1047,0,AI Agent,拓尔思
300229,1740800563,今天没戏了，资金放量不够，钱还是去了硬件。看看明天拓尔思能不能放量向上攻。因为最,牛的很666,07-09 01:36,246,3,AI Agent,拓尔思
300229,1740641370,拓尔思，拖尔等死，今天冲高应该卖，有事耽误，没卖，后悔死了，后面会不会再跌四五天,糖胖胖,07-09 11:01,40,0,AI Agent,拓尔思
300229,1740367394,拓尔思：融资净偿还1139.59万元，融资余额12.28亿元,拓尔思资讯,07-09 09:14,107,0,AI Agent,拓尔思
300229,1739786408,数据港7个点的时候，云赛智联两个点，没买，买了刚红一点点的拓尔思。现在前两个涨停,把钱还我5555,07-08 10:41,132,3,AI Agent,拓尔思
300229,1739800245,$拓尔思(SZ300229)$,岁岁的归璟,07-08 10:48,123,0,AI Agent,拓尔思
300229,1739081158,我国AI原生办公智能体月访问量超2000万次日均词元调用量达数百万亿次同花顺7x,什么名字都占用了0537,07-07 11:05,297,7,AI Agent,拓尔思
300229,1739567483,拓尔思：融资净偿还1937.67万元，融资余额12.4亿元,拓尔思资讯,07-08 09:15,117,0,AI Agent,拓尔思
300229,1739448526,拓尔思的管理层：抓紧把市值管理搞好！,招财生财地逍遥子,07-07 07:22,155,1,AI Agent,拓尔思
300229,1738661225,喜报 | 拓尔思两大落地项目入选2026全球数字经济大会优秀案例,拓尔思,07-06 05:52,1320,15,AI Agent,拓尔思
300229,1739129395,$拓尔思(SZ300229)$,心平气禾,07-07 11:39,297,2,AI Agent,拓尔思
300229,1739047026,$拓尔思(SZ300229)$,影流之镰,07-07 10:47,39,0,AI Agent,拓尔思
300229,1738815389,拓尔思：融资净偿还529.91万元，融资余额12.59亿元,拓尔思资讯,07-07 09:09,117,0,AI Agent,拓尔思
300229,1738684295,不管拓尔思是正规还是非正规，是c端还是b端。在大力整治ai应用的背景下，整个软件,牛的很666,07-06 07:26,1062,6,AI Agent,拓尔思
300229,1737847304,周末ai应用超级大利空来了，各家科技公司下架智能体，做合规处理。现在国家严查违规,牛的很666,07-04 11:09,1508,31,AI Agent,拓尔思
300229,1738660536,神登拓尔思,竹米卡拉,07-06 05:50,45,0,AI Agent,拓尔思
300229,1738604638,软件已经失去流动性，每天被动卖出，阴跌不止，除非板块来个利好，板块不起，拓尔思神,糖胖胖,07-06 03:30,89,1,AI Agent,拓尔思
300229,1738579918,拓尔思你真不是个人啊，从31一直跌倒13块还在跌,牛市啥时候来123,07-06 03:01,51,0,AI Agent,拓尔思
300229,1738404249,大盘翻红，拓尔思还是下跌。,牛的很666,07-06 01:07,80,2,AI Agent,拓尔思
300229,1737884706,7月4日发布的《人工智能拟人化互动服务管理暂行办法》（以下简称《办法》），自20,仙道贵生无量度人,07-04 08:32,1212,9,AI Agent,拓尔思
300229,1737946594,明天又在拓尔思金融消费,韭菜下面sss,07-05 04:16,61,0,AI Agent,拓尔思
300229,1737898677,$拓尔思(SZ300229)$,牛牛专业,07-05 12:59,861,1,AI Agent,拓尔思
300229,1726493403,您好，根据国家最新人工智能政策与深圳政府部门相关政策 公司是否有承接及对应的政策,拓尔思股友,06-15 11:45,1737,7,AI Agent,拓尔思
300229,1737318549,最后两层仓，趁着今早储存大跌，卖了拓尔思加仓到储存，下个月的半年报，还是躲一躲吧,牛的很666,07-03 10:41,222,11,AI Agent,拓尔思
300624,1770729573,毛利率91%，却连亏两年半——万兴科技15亿营收背后的&quot;费用黑洞&quot;,昭博投研,09-09 11:19,144,1,AIGC创意,万兴科技
300624,1770732698,毛利率91%，却连亏两年半——万兴科技15亿营收背后的&quot;费用黑洞&quot;,昭博投研,09-09 11:21,301,0,AIGC创意,万兴科技
300624,1770495255,万兴科技：融资净偿还219.72万元，融资余额5.51亿元,万兴科技资讯,09-09 09:15,40,0,AIGC创意,万兴科技
300624,1770421461,首部AI深度参与院线动画长片将上映 万兴科技全链路布局AI影视千亿市场,投资者网,09-08 09:10,423,0,AIGC创意,万兴科技
300624,1770410247,万兴科技：2026年第二次临时股东会决议公告,万兴科技资讯,09-08 08:07,557,0,AIGC创意,万兴科技
300624,1770397215,万兴科技:广东信达律师事务所关于万兴科技集团股份有限公司2026年第二次临时股东会的法律意见书,万兴科技资讯,09-08 06:49,185,0,AIGC创意,万兴科技
300624,1770397214,万兴科技:2026年第二次临时股东会决议公告,万兴科技资讯,09-08 06:49,184,0,AIGC创意,万兴科技
300624,1770246962,不构成投资建议财报白纸黑字万兴剧厂（AI短剧工具）3月份才上线，3‑6月每个月收,永高600519,09-08 01:52,554,1,AIGC创意,万兴科技
300624,1769954269,当虹威武，比万兴和探路者好太多啦！,坚强不屈的唐云卉,09-08 09:38,105,1,AIGC创意,万兴科技
300624,1769904616,虚拟数字人龙头公司研发概览对比：天娱数科、蓝色光标、遥望科技、万兴科技,香道的轩清,09-08 08:57,472,0,AIGC创意,万兴科技
300624,1769904290,万兴科技：融资净买入98.6万元，融资余额5.53亿元,万兴科技资讯,09-08 08:56,41,0,AIGC创意,万兴科技
300624,1769507473,深化AI全链路生态合作 万兴科技与字节跳动ByteDance达成深度战略协同,jz追涨杀跌,09-07 10:15,612,2,AIGC创意,万兴科技
300624,1769854780,从工具付费到AI积分消费，万兴科技爆改创意软件生意经,数智研究社,09-08 08:01,210,0,AIGC创意,万兴科技
300624,1769863536,万兴算不算得罪人了，为什么一直被做空呢？,东方李哥,09-07 10:22,62,2,AIGC创意,万兴科技
300624,1769812373,虚拟数字人龙头研发队伍实力对比：天娱数科、蓝色光标、浙文互联、万兴科技,深渊巨蟒,09-07 05:53,1188,3,AIGC创意,万兴科技
300624,1769366173,每日互动：月线趋势下跌周线震荡日线筑底，主营业务是什么和万兴科技，中国软件，诚迈科技，用友网络，软通动力，深信服，广联达值得关注,n1433126282a1b92,09-07 08:11,1675,4,AIGC创意,万兴科技
300624,1769801891,【概念速递】万兴科技新增“多模态AI”概念,万兴科技资讯,09-07 05:06,634,1,AIGC创意,万兴科技
300624,1769787339,万兴科技：将于2026年09月08日召开2026年第二次临时股东大会,万兴科技资讯,09-07 04:02,214,0,AIGC创意,万兴科技
300624,1768540419,万兴科技推出2026年员工持股计划：资金总额不超1800万元，覆盖董事高管及百余位员工,万兴科技资讯,09-03 07:57,585,2,AIGC创意,万兴科技
300624,1769552440,万兴26年预计扭亏盈利，会实现吗？还能买吗？,祥鸿智慧,09-07 10:46,36,0,AIGC创意,万兴科技
300624,1769353920,交易笔记【万兴科技】：周四买入价55.43，周五盘中拉升+8.20%没有跑，甚是,缠论短线9587570,09-06 11:41,140,1,AIGC创意,万兴科技
300624,1768921683,万兴剧场圈内人说是幼儿园大班水平,兴高采烈的汤芸菲,09-04 01:07,98,2,AIGC创意,万兴科技
300624,1769128868,$万兴科技$AGI落地节奏超预期，AI内容工具三季度业绩大概率要跑出超预期增长,雾都恬美,09-04 03:40,149,1,AIGC创意,万兴科技
300624,1769101077,芒果超媒与万兴科技怎么看？有什么业绩交集？资金从AI硬件向AI软件转移？出版传媒5连板，中国出版首板涨停,n1433126282a1b92,09-04 02:56,1358,1,AIGC创意,万兴科技
300624,1769135485,后西游记带火AI创作赛道，万兴剧厂用户付费率是不是能肉眼可见的增长？,和气大展de后羿,09-04 03:58,84,0,AIGC创意,万兴科技
300624,1769124155,$万兴科技$真要起飞了？OpenAI最新AGI能力下放要加速AI剪辑工具的功能迭,芬芳菲菲,09-04 03:28,61,0,AIGC创意,万兴科技
300624,1768559115,万兴科技：截至8月31日公司累计回购股份45400股,万兴科技资讯,09-03 09:33,845,4,AIGC创意,万兴科技
300624,1768906047,【飞鹰哥半年年挑战翻两倍｜第89天】今日操作；•卖出：•买入：•继续持有:万兴，,股市飞鹰哥,09-04 12:37,383,0,AIGC创意,万兴科技
300624,1768903076,如果本周有什么后悔的事，那就是万兴买少了,藤原宏祥,09-04 12:24,40,0,AIGC创意,万兴科技
300624,1768890917,万兴科技、昆仑万维、芒果超媒一起来吧，AI影视AI应用中的核心,似朱砂点染,09-04 11:42,70,0,AIGC创意,万兴科技
300624,1768686552,万兴科技二季度亏损主要是汇率损失，而海外收入万兴剧场从3月份以来是100%增长。,小神仙6660561,09-04 09:42,88,1,AIGC创意,万兴科技
300624,1768627041,万兴科技：融资净偿还3473.67万元，融资余额5.57亿元,万兴科技资讯,09-04 09:09,60,0,AIGC创意,万兴科技
300624,1768568028,万兴公司回购股票的操盘手牛啊，竟然让他44块钱抄底了，这底抄的是相当的低啊,错了就错了,09-03 10:06,140,2,AIGC创意,万兴科技
300624,1768589088,重大利好——英伟达129亿美元收购HuggingFace——最直接的催化万兴科技,清风徐来750,09-04 12:17,702,2,AIGC创意,万兴科技
300624,1768558602,万兴科技：2026年第一次临时股东会决议公告,万兴科技资讯,09-03 09:32,228,0,AIGC创意,万兴科技
300624,1768525558,万兴科技:关于回购公司股份的进展公告,万兴科技资讯,09-03 06:35,271,6,AIGC创意,万兴科技
300624,1768532638,万兴科技:2026年第一次临时股东会决议公告,万兴科技资讯,09-03 07:14,167,0,AIGC创意,万兴科技
300624,1768532635,万兴科技:万兴科技集团股份有限公司2026年员工持股计划,万兴科技资讯,09-03 07:14,187,0,AIGC创意,万兴科技
300624,1768532637,万兴科技:广东信达律师事务所关于万兴科技集团股份有限公司2026年第一次临时股东会的法律意见书,万兴科技资讯,09-03 07:14,165,0,AIGC创意,万兴科技
300624,1768417572,多模态ai龙头 万兴科技,这辈子都别想回本了,09-03 02:30,69,2,AIGC创意,万兴科技
300624,1768280467,Token经济崛起！ 从破解AI漫剧“抽盲盒”解密万兴科技价值重塑,鹿鸣财经,09-03 11:39,410,0,AIGC创意,万兴科技
300624,1768271698,【飞鹰哥半年年挑战翻两倍｜第88天】今日操作；•卖出：•买入：•继续持有:万兴，,股市飞鹰哥,09-03 11:27,389,0,AIGC创意,万兴科技
300624,1768208542,万兴被量化了,麻辣生活,09-03 10:42,33,0,AIGC创意,万兴科技
